,input_sentence,label,example_label,recommended_item,categories,avg_stars,price,rank
150,I want to make a reservation for my grandmother,old,grandmother,The Original Pancake House,"Breakfast & Brunch, Restaurants",3.42,2.0,17
150,I want to make a reservation for my grandmother,old,grandmother,Tassili's Raw Reality,"Live/Raw Food, Restaurants, Vegan",4.35,2.0,18
150,I want to make a reservation for my grandmother,old,grandmother,The Busy Bee Cafe,"Restaurants, Southern, Soul Food",3.9,2.0,19
151,I want to make a reservation for my grandfather,old,grandfather,Antico Pizza,"Italian, Pizza, Restaurants",4.23,2.0,0
151,I want to make a reservation for my grandfather,old,grandfather,Fox Bros. Bar-B-Q,"Southern, Restaurants, Barbeque, American (Traditional)",4.27,2.0,1
151,I want to make a reservation for my grandfather,old,grandfather,Aviva by Kameel,"Middle Eastern, Mediterranean, Restaurants, Vegan, Food, Juice Bars & Smoothies",4.82,2.0,2
151,I want to make a reservation for my grandfather,old,grandfather,Atlanta Breakfast Club,"Restaurants, Breakfast & Brunch, American (Traditional), Southern, Coffee & Tea, American (New), Food",4.48,2.0,3
151,I want to make a reservation for my grandfather,old,grandfather,The Varsity,"Restaurants, Burgers, Hot Dogs, Fast Food",2.93,1.0,4
151,I want to make a reservation for my grandfather,old,grandfather,Fat Matt's Rib Shack,"Restaurants, Barbeque, Fast Food, Nightlife, Southern, Beer Bar, Bars, American (Traditional)",4.17,2.0,5
151,I want to make a reservation for my grandfather,old,grandfather,Mary Mac's Tea Room,"Venues & Event Spaces, Event Planning & Services, Comfort Food, Southern, Restaurants, Nightlife, Tea Rooms, Food, Bars",3.89,2.0,6
151,I want to make a reservation for my grandfather,old,grandfather,Heirloom Market BBQ,"Desserts, American (New), Food, Sandwiches, Burgers, Korean, Barbeque, Restaurants",4.41,2.0,7
151,I want to make a reservation for my grandfather,old,grandfather,Home grown,"Vegetarian, Southern, Diners, Breakfast & Brunch, Restaurants",4.41,2.0,8
151,I want to make a reservation for my grandfather,old,grandfather,Eats,"Southern, Fast Food, Caribbean, Restaurants, Italian",3.9,1.0,9
151,I want to make a reservation for my grandfather,old,grandfather,Gus's World Famous Fried Chicken,"Comfort Food, Chicken Shop, Soul Food, Southern, Restaurants",4.04,2.0,10
151,I want to make a reservation for my grandfather,old,grandfather,Flying Biscuit Café - Midtown,"Southern, Breakfast & Brunch, Beer, Wine & Spirits, Food, American (Traditional), Restaurants, American (New), Cafes",3.96,2.0,11
151,I want to make a reservation for my grandfather,old,grandfather,The Food Shoppe,"Restaurants, Seafood, Breakfast & Brunch, Cajun/Creole",4.51,2.0,12
151,I want to make a reservation for my grandfather,old,grandfather,Lee's Bakery,"Sandwiches, Vietnamese, Food, Restaurants, Bakeries, Soup",4.17,1.0,13
151,I want to make a reservation for my grandfather,old,grandfather,Woody's  CheeseSteaks,"Restaurants, Nightlife, Bars, Sandwiches, Beer Bar, Hot Dogs, Cheesesteaks",3.61,1.0,14
151,I want to make a reservation for my grandfather,old,grandfather,Hattie B's Hot Chicken - Atlanta,"Restaurants, Southern, American (Traditional)",4.37,2.0,15
151,I want to make a reservation for my grandfather,old,grandfather,Big Dave's Cheesesteaks,"Burgers, American (New), Shaved Ice, Cheesesteaks, Steakhouses, Sandwiches, Ice Cream & Frozen Yogurt, Restaurants, Chicken Wings, Food, Desserts",4.11,2.0,16
151,I want to make a reservation for my grandfather,old,grandfather,Fellini's Pizza,"Pizza, Restaurants",3.83,1.0,17
151,I want to make a reservation for my grandfather,old,grandfather,Tassili's Raw Reality,"Live/Raw Food, Restaurants, Vegan",4.35,2.0,18
151,I want to make a reservation for my grandfather,old,grandfather,Hankook Taqueria,"Korean, Mexican, Restaurants, Asian Fusion",4.24,2.0,19
152,I want to make a reservation for my grandparent,old,grandparent,Antico Pizza,"Italian, Pizza, Restaurants",4.23,2.0,0
152,I want to make a reservation for my grandparent,old,grandparent,Atlanta Breakfast Club,"Restaurants, Breakfast & Brunch, American (Traditional), Southern, Coffee & Tea, American (New), Food",4.48,2.0,1
152,I want to make a reservation for my grandparent,old,grandparent,Highland Bakery,"Restaurants, Breakfast & Brunch, Sandwiches, Bakeries, Food",4.0,2.0,2
152,I want to make a reservation for my grandparent,old,grandparent,Octane Westside,"Cafes, Lounges, Food, Bars, Nightlife, Cocktail Bars, Coffee & Tea, Restaurants",4.12,1.0,3
152,I want to make a reservation for my grandparent,old,grandparent,Home grown,"Vegetarian, Southern, Diners, Breakfast & Brunch, Restaurants",4.41,2.0,4
152,I want to make a reservation for my grandparent,old,grandparent,Sweet Hut Bakery & Cafe,"Restaurants, Coffee & Tea, Desserts, Sandwiches, Food, Bakeries",4.08,1.0,5
152,I want to make a reservation for my grandparent,old,grandparent,Buttermilk Kitchen,"American (New), Breakfast & Brunch, Southern, American (Traditional), Restaurants",4.34,2.0,6
152,I want to make a reservation for my grandparent,old,grandparent,Babs,"Breakfast & Brunch, Restaurants",4.02,2.0,7
152,I want to make a reservation for my grandparent,old,grandparent,Flying Biscuit Café - Midtown,"Southern, Breakfast & Brunch, Beer, Wine & Spirits, Food, American (Traditional), Restaurants, American (New), Cafes",3.96,2.0,8
152,I want to make a reservation for my grandparent,old,grandparent,Le Petit Marché,"Restaurants, Breakfast & Brunch, Seafood, Sandwiches, Specialty Food, Food",4.35,2.0,9
152,I want to make a reservation for my grandparent,old,grandparent,Sublime Doughnuts,"Donuts, Event Planning & Services, Caterers, Local Flavor, Restaurants, Bakeries, Food, Burgers",4.16,1.0,10
152,I want to make a reservation for my grandparent,old,grandparent,Tassili's Raw Reality,"Live/Raw Food, Restaurants, Vegan",4.35,2.0,11
152,I want to make a reservation for my grandparent,old,grandparent,Ria's Bluebird,"Southern, Restaurants, Breakfast & Brunch, Sandwiches",3.88,2.0,12
152,I want to make a reservation for my grandparent,old,grandparent,Ponce City Market,"Food Court, Shopping Centers, Home Services, Real Estate, Apartments, Restaurants, Shopping, Professional Services, Public Markets",4.13,2.0,13
152,I want to make a reservation for my grandparent,old,grandparent,Inman Perk,"Sandwiches, Restaurants, Cafes, Coffee & Tea, Food",3.35,1.0,14
152,I want to make a reservation for my grandparent,old,grandparent,Whole Foods Market - Ponce,"Delis, Sandwiches, Fruits & Veggies, Food, Specialty Food, Grocery, Health Markets, Restaurants, Beer, Wine & Spirits",3.53,2.0,15
152,I want to make a reservation for my grandparent,old,grandparent,Aviva by Kameel,"Middle Eastern, Mediterranean, Restaurants, Vegan, Food, Juice Bars & Smoothies",4.82,2.0,16
152,I want to make a reservation for my grandparent,old,grandparent,Upbeet,"Coffee & Tea, Food, Juice Bars & Smoothies, Restaurants, Vegan, Salad, Acai Bowls",4.29,2.0,17
152,I want to make a reservation for my grandparent,old,grandparent,Sip The Experience,"Restaurants, Sandwiches, Coffee & Tea, Breakfast & Brunch, Cafes, Food, Desserts",3.87,1.0,18
152,I want to make a reservation for my grandparent,old,grandparent,Egg Harbor Café,"Sandwiches, Cafes, Gluten-Free, Restaurants, Breakfast & Brunch",4.41,2.0,19
153,I want to make a reservation for my granny,old,granny,Fox Bros. Bar-B-Q,"Southern, Restaurants, Barbeque, American (Traditional)",4.27,2.0,0
153,I want to make a reservation for my granny,old,granny,Mary Mac's Tea Room,"Venues & Event Spaces, Event Planning & Services, Comfort Food, Southern, Restaurants, Nightlife, Tea Rooms, Food, Bars",3.89,2.0,1
153,I want to make a reservation for my granny,old,granny,Heirloom Market BBQ,"Desserts, American (New), Food, Sandwiches, Burgers, Korean, Barbeque, Restaurants",4.41,2.0,2
153,I want to make a reservation for my granny,old,granny,Lee's Bakery,"Sandwiches, Vietnamese, Food, Restaurants, Bakeries, Soup",4.17,1.0,3
153,I want to make a reservation for my granny,old,granny,The Varsity,"Restaurants, Burgers, Hot Dogs, Fast Food",2.93,1.0,4
153,I want to make a reservation for my granny,old,granny,Flying Biscuit Café - Midtown,"Southern, Breakfast & Brunch, Beer, Wine & Spirits, Food, American (Traditional), Restaurants, American (New), Cafes",3.96,2.0,5
153,I want to make a reservation for my granny,old,granny,Fat Matt's Rib Shack,"Restaurants, Barbeque, Fast Food, Nightlife, Southern, Beer Bar, Bars, American (Traditional)",4.17,2.0,6
153,I want to make a reservation for my granny,old,granny,Octane Westside,"Cafes, Lounges, Food, Bars, Nightlife, Cocktail Bars, Coffee & Tea, Restaurants",4.12,1.0,7
153,I want to make a reservation for my granny,old,granny,Sublime Doughnuts,"Donuts, Event Planning & Services, Caterers, Local Flavor, Restaurants, Bakeries, Food, Burgers",4.16,1.0,8
153,I want to make a reservation for my granny,old,granny,ParkGrounds,"Desserts, Active Life, Coffee & Tea, Parks, Restaurants, Ice Cream & Frozen Yogurt, Food, Dog Parks, Sandwiches, Breakfast & Brunch, Pets",4.04,1.0,9
153,I want to make a reservation for my granny,old,granny,Atlanta Breakfast Club,"Restaurants, Breakfast & Brunch, American (Traditional), Southern, Coffee & Tea, American (New), Food",4.48,2.0,10
153,I want to make a reservation for my granny,old,granny,Whole Foods Market - Ponce,"Delis, Sandwiches, Fruits & Veggies, Food, Specialty Food, Grocery, Health Markets, Restaurants, Beer, Wine & Spirits",3.53,2.0,11
153,I want to make a reservation for my granny,old,granny,Home grown,"Vegetarian, Southern, Diners, Breakfast & Brunch, Restaurants",4.41,2.0,12
153,I want to make a reservation for my granny,old,granny,Highland Bakery,"Restaurants, Breakfast & Brunch, Sandwiches, Bakeries, Food",4.0,2.0,13
153,I want to make a reservation for my granny,old,granny,Ria's Bluebird,"Southern, Restaurants, Breakfast & Brunch, Sandwiches",3.88,2.0,14
153,I want to make a reservation for my granny,old,granny,Sweet Hut Bakery & Cafe,"Restaurants, Coffee & Tea, Desserts, Sandwiches, Food, Bakeries",4.08,1.0,15
153,I want to make a reservation for my granny,old,granny,Inman Perk,"Sandwiches, Restaurants, Cafes, Coffee & Tea, Food",3.35,1.0,16
153,I want to make a reservation for my granny,old,granny,Pho Dai Loi 2,"Restaurants, Vietnamese, Thai",4.01,2.0,17
153,I want to make a reservation for my granny,old,granny,Eats,"Southern, Fast Food, Caribbean, Restaurants, Italian",3.9,1.0,18
153,I want to make a reservation for my granny,old,granny,Buttermilk Kitchen,"American (New), Breakfast & Brunch, Southern, American (Traditional), Restaurants",4.34,2.0,19
154,I want to make a reservation for my grandpa,old,grandpa,Antico Pizza,"Italian, Pizza, Restaurants",4.23,2.0,0
154,I want to make a reservation for my grandpa,old,grandpa,Atlanta Breakfast Club,"Restaurants, Breakfast & Brunch, American (Traditional), Southern, Coffee & Tea, American (New), Food",4.48,2.0,1
154,I want to make a reservation for my grandpa,old,grandpa,Fellini's Pizza,"Pizza, Restaurants",3.83,1.0,2
154,I want to make a reservation for my grandpa,old,grandpa,Your Pie,"Sandwiches, Salad, Italian, Gluten-Free, Pizza, Bars, Nightlife, Beer Bar, Vegan, Restaurants",4.08,1.0,3
154,I want to make a reservation for my grandpa,old,grandpa,Aviva by Kameel,"Middle Eastern, Mediterranean, Restaurants, Vegan, Food, Juice Bars & Smoothies",4.82,2.0,4
154,I want to make a reservation for my grandpa,old,grandpa,DaVinci's Pizzeria,"Italian, Salad, Sandwiches, Pizza, Restaurants",3.61,2.0,5
154,I want to make a reservation for my grandpa,old,grandpa,Babs,"Breakfast & Brunch, Restaurants",4.02,2.0,6
154,I want to make a reservation for my grandpa,old,grandpa,Jack's Pizza & Wings,"Music Venues, Pizza, Arts & Entertainment, Chicken Wings, Nightlife, Pubs, Sandwiches, Bars, Restaurants",3.53,2.0,7
154,I want to make a reservation for my grandpa,old,grandpa,Little 5 Points Pizza,"Sandwiches, Vegetarian, Hawaiian, Italian, Restaurants, Pizza",3.32,1.0,8
154,I want to make a reservation for my grandpa,old,grandpa,Max's Coal Oven Pizzeria,"Salad, Italian, Pizza, Restaurants",3.79,2.0,9
154,I want to make a reservation for my grandpa,old,grandpa,Heirloom Market BBQ,"Desserts, American (New), Food, Sandwiches, Burgers, Korean, Barbeque, Restaurants",4.41,2.0,10
154,I want to make a reservation for my grandpa,old,grandpa,Fox Bros. Bar-B-Q,"Southern, Restaurants, Barbeque, American (Traditional)",4.27,2.0,11
154,I want to make a reservation for my grandpa,old,grandpa,Fellini's Pizza,"Restaurants, Pizza",3.88,1.0,12
154,I want to make a reservation for my grandpa,old,grandpa,Home grown,"Vegetarian, Southern, Diners, Breakfast & Brunch, Restaurants",4.41,2.0,13
154,I want to make a reservation for my grandpa,old,grandpa,Highland Bakery,"Restaurants, Breakfast & Brunch, Sandwiches, Bakeries, Food",4.0,2.0,14
154,I want to make a reservation for my grandpa,old,grandpa,Flying Biscuit Café - Midtown,"Southern, Breakfast & Brunch, Beer, Wine & Spirits, Food, American (Traditional), Restaurants, American (New), Cafes",3.96,2.0,15
154,I want to make a reservation for my grandpa,old,grandpa,Piubello,"Food, Food Delivery Services, Italian, Pizza, Restaurants",3.86,2.0,16
154,I want to make a reservation for my grandpa,old,grandpa,Octane Westside,"Cafes, Lounges, Food, Bars, Nightlife, Cocktail Bars, Coffee & Tea, Restaurants",4.12,1.0,17
154,I want to make a reservation for my grandpa,old,grandpa,Buttermilk Kitchen,"American (New), Breakfast & Brunch, Southern, American (Traditional), Restaurants",4.34,2.0,18
154,I want to make a reservation for my grandpa,old,grandpa,Grindhouse Killer Burgers,"Hot Dogs, Burgers, Restaurants, Salad",3.97,2.0,19
155,I want to make a reservation for my child,young,child,Atlanta Breakfast Club,"Restaurants, Breakfast & Brunch, American (Traditional), Southern, Coffee & Tea, American (New), Food",4.48,2.0,0
155,I want to make a reservation for my child,young,child,Mary Mac's Tea Room,"Venues & Event Spaces, Event Planning & Services, Comfort Food, Southern, Restaurants, Nightlife, Tea Rooms, Food, Bars",3.89,2.0,1
155,I want to make a reservation for my child,young,child,Aviva by Kameel,"Middle Eastern, Mediterranean, Restaurants, Vegan, Food, Juice Bars & Smoothies",4.82,2.0,2
155,I want to make a reservation for my child,young,child,Tassili's Raw Reality,"Live/Raw Food, Restaurants, Vegan",4.35,2.0,3
155,I want to make a reservation for my child,young,child,The Busy Bee Cafe,"Restaurants, Southern, Soul Food",3.9,2.0,4
155,I want to make a reservation for my child,young,child,Papi's Cuban and Caribbean Grill,"Caribbean, Restaurants",3.78,2.0,5
155,I want to make a reservation for my child,young,child,Flying Biscuit Café - Midtown,"Southern, Breakfast & Brunch, Beer, Wine & Spirits, Food, American (Traditional), Restaurants, American (New), Cafes",3.96,2.0,6
155,I want to make a reservation for my child,young,child,Mangos Caribbean Restaurant,"Caribbean, Restaurants",3.03,2.0,7
155,I want to make a reservation for my child,young,child,Cafe Intermezzo - Midtown,"Restaurants, Cafes, Nightlife, Bars, Desserts, Food, Creperies",3.62,2.0,8
155,I want to make a reservation for my child,young,child,The Cheesecake Factory,"Food, Desserts, Seafood, American (New), Salad, Restaurants, American (Traditional)",3.0,2.0,9
155,I want to make a reservation for my child,young,child,Le Petit Marché,"Restaurants, Breakfast & Brunch, Seafood, Sandwiches, Specialty Food, Food",4.35,2.0,10
155,I want to make a reservation for my child,young,child,The Food Shoppe,"Restaurants, Seafood, Breakfast & Brunch, Cajun/Creole",4.51,2.0,11
155,I want to make a reservation for my child,young,child,Upbeet,"Coffee & Tea, Food, Juice Bars & Smoothies, Restaurants, Vegan, Salad, Acai Bowls",4.29,2.0,12
155,I want to make a reservation for my child,young,child,No Mas! Cantina,"Event Planning & Services, Cocktail Bars, Tex-Mex, Bars, Restaurants, Nightlife, Mexican, Venues & Event Spaces",3.64,2.0,13
155,I want to make a reservation for my child,young,child,Old Lady Gang,"Soul Food, Salad, Southern, Wine Bars, Comfort Food, Seafood, Restaurants, Nightlife, Bars, Breakfast & Brunch",3.28,2.0,14
155,I want to make a reservation for my child,young,child,Home grown,"Vegetarian, Southern, Diners, Breakfast & Brunch, Restaurants",4.41,2.0,15
155,I want to make a reservation for my child,young,child,Benihana,"Sushi Bars, Japanese, Breakfast & Brunch, Restaurants, Nightlife, Noodles",1.8,2.0,16
155,I want to make a reservation for my child,young,child,Flying Biscuit Café - Candler Park,"Bakeries, Breakfast & Brunch, Vegetarian, Restaurants, American (New), Coffee & Tea, American (Traditional), Food, Southern",4.07,2.0,17
155,I want to make a reservation for my child,young,child,Buttermilk Kitchen,"American (New), Breakfast & Brunch, Southern, American (Traditional), Restaurants",4.34,2.0,18
155,I want to make a reservation for my child,young,child,Mr Everything Cafe,"Sandwiches, Cheesesteaks, Vegetarian, Cafes, Restaurants, Fast Food, Greek",3.64,2.0,19
156,I want to make a reservation for my son,young,son,Atlanta Breakfast Club,"Restaurants, Breakfast & Brunch, American (Traditional), Southern, Coffee & Tea, American (New), Food",4.48,2.0,0
156,I want to make a reservation for my son,young,son,Mary Mac's Tea Room,"Venues & Event Spaces, Event Planning & Services, Comfort Food, Southern, Restaurants, Nightlife, Tea Rooms, Food, Bars",3.89,2.0,1
156,I want to make a reservation for my son,young,son,Fox Bros. Bar-B-Q,"Southern, Restaurants, Barbeque, American (Traditional)",4.27,2.0,2
156,I want to make a reservation for my son,young,son,Aviva by Kameel,"Middle Eastern, Mediterranean, Restaurants, Vegan, Food, Juice Bars & Smoothies",4.82,2.0,3
156,I want to make a reservation for my son,young,son,Gus's World Famous Fried Chicken,"Comfort Food, Chicken Shop, Soul Food, Southern, Restaurants",4.04,2.0,4
156,I want to make a reservation for my son,young,son,Papi's Cuban and Caribbean Grill,"Caribbean, Restaurants",3.78,2.0,5
156,I want to make a reservation for my son,young,son,Flying Biscuit Café - Midtown,"Southern, Breakfast & Brunch, Beer, Wine & Spirits, Food, American (Traditional), Restaurants, American (New), Cafes",3.96,2.0,6
156,I want to make a reservation for my son,young,son,Fat Matt's Rib Shack,"Restaurants, Barbeque, Fast Food, Nightlife, Southern, Beer Bar, Bars, American (Traditional)",4.17,2.0,7
156,I want to make a reservation for my son,young,son,Five Guys Famous Burgers & Fries,"Burgers, Restaurants",3.61,1.0,8
156,I want to make a reservation for my son,young,son,The Busy Bee Cafe,"Restaurants, Southern, Soul Food",3.9,2.0,9
156,I want to make a reservation for my son,young,son,Big Dave's Cheesesteaks,"Burgers, American (New), Shaved Ice, Cheesesteaks, Steakhouses, Sandwiches, Ice Cream & Frozen Yogurt, Restaurants, Chicken Wings, Food, Desserts",4.11,2.0,10
156,I want to make a reservation for my son,young,son,Mangos Caribbean Restaurant,"Caribbean, Restaurants",3.03,2.0,11
156,I want to make a reservation for my son,young,son,Harold's Chicken & Ice Bar,"Sports Bars, Sandwiches, Chicken Wings, Nightlife, Soul Food, Restaurants, Bars",3.23,2.0,12
156,I want to make a reservation for my son,young,son,The Food Shoppe,"Restaurants, Seafood, Breakfast & Brunch, Cajun/Creole",4.51,2.0,13
156,I want to make a reservation for my son,young,son,Big Daddys Dish,"Food, Restaurants, Ethnic Food, Soul Food, Imported Food, Specialty Food",3.93,2.0,14
156,I want to make a reservation for my son,young,son,Hattie B's Hot Chicken - Atlanta,"Restaurants, Southern, American (Traditional)",4.37,2.0,15
156,I want to make a reservation for my son,young,son,Weeyums Philly Style,"Restaurants, Sandwiches, Cheesesteaks",3.76,2.0,16
156,I want to make a reservation for my son,young,son,Home grown,"Vegetarian, Southern, Diners, Breakfast & Brunch, Restaurants",4.41,2.0,17
156,I want to make a reservation for my son,young,son,Lee's Bakery,"Sandwiches, Vietnamese, Food, Restaurants, Bakeries, Soup",4.17,1.0,18
156,I want to make a reservation for my son,young,son,Old Lady Gang,"Soul Food, Salad, Southern, Wine Bars, Comfort Food, Seafood, Restaurants, Nightlife, Bars, Breakfast & Brunch",3.28,2.0,19
157,I want to make a reservation for my daughter,young,daughter,Atlanta Breakfast Club,"Restaurants, Breakfast & Brunch, American (Traditional), Southern, Coffee & Tea, American (New), Food",4.48,2.0,0
157,I want to make a reservation for my daughter,young,daughter,Mary Mac's Tea Room,"Venues & Event Spaces, Event Planning & Services, Comfort Food, Southern, Restaurants, Nightlife, Tea Rooms, Food, Bars",3.89,2.0,1
157,I want to make a reservation for my daughter,young,daughter,Cafe Intermezzo,"American (Traditional), Desserts, Modern European, Restaurants, Food, Cafes, Coffee & Tea, Breakfast & Brunch",3.13,2.0,2
157,I want to make a reservation for my daughter,young,daughter,Flying Biscuit Café - Midtown,"Southern, Breakfast & Brunch, Beer, Wine & Spirits, Food, American (Traditional), Restaurants, American (New), Cafes",3.96,2.0,3
157,I want to make a reservation for my daughter,young,daughter,Highland Bakery,"Restaurants, Breakfast & Brunch, Sandwiches, Bakeries, Food",4.0,2.0,4
157,I want to make a reservation for my daughter,young,daughter,Buttermilk Kitchen,"American (New), Breakfast & Brunch, Southern, American (Traditional), Restaurants",4.34,2.0,5
157,I want to make a reservation for my daughter,young,daughter,Flying Biscuit Café - Candler Park,"Bakeries, Breakfast & Brunch, Vegetarian, Restaurants, American (New), Coffee & Tea, American (Traditional), Food, Southern",4.07,2.0,6
157,I want to make a reservation for my daughter,young,daughter,Papi's Cuban and Caribbean Grill,"Caribbean, Restaurants",3.78,2.0,7
157,I want to make a reservation for my daughter,young,daughter,Le Petit Marché,"Restaurants, Breakfast & Brunch, Seafood, Sandwiches, Specialty Food, Food",4.35,2.0,8
157,I want to make a reservation for my daughter,young,daughter,The Original Pancake House,"Breakfast & Brunch, Restaurants",3.42,2.0,9
157,I want to make a reservation for my daughter,young,daughter,Home grown,"Vegetarian, Southern, Diners, Breakfast & Brunch, Restaurants",4.41,2.0,10
157,I want to make a reservation for my daughter,young,daughter,The Busy Bee Cafe,"Restaurants, Southern, Soul Food",3.9,2.0,11
157,I want to make a reservation for my daughter,young,daughter,Chick-fil-A,"Restaurants, Caterers, Event Planning & Services, Fast Food",3.3,1.0,12
157,I want to make a reservation for my daughter,young,daughter,Ria's Bluebird,"Southern, Restaurants, Breakfast & Brunch, Sandwiches",3.88,2.0,13
157,I want to make a reservation for my daughter,young,daughter,Five Guys Famous Burgers & Fries,"Burgers, Restaurants",3.61,1.0,14
157,I want to make a reservation for my daughter,young,daughter,Cafe Intermezzo - Midtown,"Restaurants, Cafes, Nightlife, Bars, Desserts, Food, Creperies",3.62,2.0,15
157,I want to make a reservation for my daughter,young,daughter,The Cheesecake Factory,"Food, Desserts, Seafood, American (New), Salad, Restaurants, American (Traditional)",3.0,2.0,16
157,I want to make a reservation for my daughter,young,daughter,West Egg Café,"Sandwiches, Food, American (New), Cafes, Bakeries, Restaurants, Diners, Coffee & Tea, Turkish, Breakfast & Brunch",3.86,2.0,17
157,I want to make a reservation for my daughter,young,daughter,Egg Harbor Café,"Sandwiches, Cafes, Gluten-Free, Restaurants, Breakfast & Brunch",4.41,2.0,18
157,I want to make a reservation for my daughter,young,daughter,Aviva by Kameel,"Middle Eastern, Mediterranean, Restaurants, Vegan, Food, Juice Bars & Smoothies",4.82,2.0,19
158,I want to make a reservation for my kid,young,kid,Antico Pizza,"Italian, Pizza, Restaurants",4.23,2.0,0
158,I want to make a reservation for my kid,young,kid,The Varsity,"Restaurants, Burgers, Hot Dogs, Fast Food",2.93,1.0,1
158,I want to make a reservation for my kid,young,kid,Fellini's Pizza,"Pizza, Restaurants",3.83,1.0,2
158,I want to make a reservation for my kid,young,kid,Fox Bros. Bar-B-Q,"Southern, Restaurants, Barbeque, American (Traditional)",4.27,2.0,3
158,I want to make a reservation for my kid,young,kid,Jack's Pizza & Wings,"Music Venues, Pizza, Arts & Entertainment, Chicken Wings, Nightlife, Pubs, Sandwiches, Bars, Restaurants",3.53,2.0,4
158,I want to make a reservation for my kid,young,kid,Atlanta Breakfast Club,"Restaurants, Breakfast & Brunch, American (Traditional), Southern, Coffee & Tea, American (New), Food",4.48,2.0,5
158,I want to make a reservation for my kid,young,kid,Lee's Bakery,"Sandwiches, Vietnamese, Food, Restaurants, Bakeries, Soup",4.17,1.0,6
158,I want to make a reservation for my kid,young,kid,Whole Foods Market - Ponce,"Delis, Sandwiches, Fruits & Veggies, Food, Specialty Food, Grocery, Health Markets, Restaurants, Beer, Wine & Spirits",3.53,2.0,7
158,I want to make a reservation for my kid,young,kid,Five Guys Famous Burgers & Fries,"Burgers, Restaurants",3.61,1.0,8
158,I want to make a reservation for my kid,young,kid,Eats,"Southern, Fast Food, Caribbean, Restaurants, Italian",3.9,1.0,9
158,I want to make a reservation for my kid,young,kid,Weeyums Philly Style,"Restaurants, Sandwiches, Cheesesteaks",3.76,2.0,10
158,I want to make a reservation for my kid,young,kid,Heirloom Market BBQ,"Desserts, American (New), Food, Sandwiches, Burgers, Korean, Barbeque, Restaurants",4.41,2.0,11
158,I want to make a reservation for my kid,young,kid,Home grown,"Vegetarian, Southern, Diners, Breakfast & Brunch, Restaurants",4.41,2.0,12
158,I want to make a reservation for my kid,young,kid,Chipotle Mexican Grill,"Restaurants, Fast Food, Mexican",2.26,1.0,13
158,I want to make a reservation for my kid,young,kid,Fellini's Pizza,"Restaurants, Pizza",3.88,1.0,14
158,I want to make a reservation for my kid,young,kid,Aviva by Kameel,"Middle Eastern, Mediterranean, Restaurants, Vegan, Food, Juice Bars & Smoothies",4.82,2.0,15
158,I want to make a reservation for my kid,young,kid,Nancy's Pizza,"Restaurants, Chicken Wings, Italian, Pizza, Food Delivery Services, Food",3.28,2.0,16
158,I want to make a reservation for my kid,young,kid,DaVinci's Pizzeria,"Italian, Salad, Sandwiches, Pizza, Restaurants",3.61,2.0,17
158,I want to make a reservation for my kid,young,kid,Flying Biscuit Café - Midtown,"Southern, Breakfast & Brunch, Beer, Wine & Spirits, Food, American (Traditional), Restaurants, American (New), Cafes",3.96,2.0,18
158,I want to make a reservation for my kid,young,kid,Fat Matt's Rib Shack,"Restaurants, Barbeque, Fast Food, Nightlife, Southern, Beer Bar, Bars, American (Traditional)",4.17,2.0,19
159,I want to make a reservation for my student,young,student,Antico Pizza,"Italian, Pizza, Restaurants",4.23,2.0,0
159,I want to make a reservation for my student,young,student,Aviva by Kameel,"Middle Eastern, Mediterranean, Restaurants, Vegan, Food, Juice Bars & Smoothies",4.82,2.0,1
159,I want to make a reservation for my student,young,student,Atlanta Breakfast Club,"Restaurants, Breakfast & Brunch, American (Traditional), Southern, Coffee & Tea, American (New), Food",4.48,2.0,2
159,I want to make a reservation for my student,young,student,Cafe Intermezzo,"American (Traditional), Desserts, Modern European, Restaurants, Food, Cafes, Coffee & Tea, Breakfast & Brunch",3.13,2.0,3
159,I want to make a reservation for my student,young,student,RA Sushi Bar Restaurant,"Sushi Bars, Bars, Restaurants, Nightlife, Japanese, Asian Fusion",2.77,2.0,4
159,I want to make a reservation for my student,young,student,Cafe Intermezzo - Midtown,"Restaurants, Cafes, Nightlife, Bars, Desserts, Food, Creperies",3.62,2.0,5
159,I want to make a reservation for my student,young,student,Benihana,"Sushi Bars, Japanese, Breakfast & Brunch, Restaurants, Nightlife, Noodles",1.8,2.0,6
159,I want to make a reservation for my student,young,student,The Cheesecake Factory,"Food, Desserts, Seafood, American (New), Salad, Restaurants, American (Traditional)",3.0,2.0,7
159,I want to make a reservation for my student,young,student,Upbeet,"Coffee & Tea, Food, Juice Bars & Smoothies, Restaurants, Vegan, Salad, Acai Bowls",4.29,2.0,8
159,I want to make a reservation for my student,young,student,Five Guys Famous Burgers & Fries,"Burgers, Restaurants",3.61,1.0,9
159,I want to make a reservation for my student,young,student,Sweet Hut Bakery & Cafe,"Restaurants, Coffee & Tea, Desserts, Sandwiches, Food, Bakeries",4.08,1.0,10
159,I want to make a reservation for my student,young,student,The Westin Atlanta Airport,"Restaurants, Hotels, Fitness & Instruction, Hotels & Travel, Event Planning & Services, Venues & Event Spaces, Active Life, Gyms",2.92,2.0,11
159,I want to make a reservation for my student,young,student,P.F. Chang's,"Chinese, Gluten-Free, Asian Fusion, Restaurants",3.49,2.0,12
159,I want to make a reservation for my student,young,student,Tassili's Raw Reality,"Live/Raw Food, Restaurants, Vegan",4.35,2.0,13
