,input_sentence,label,example_label,recommended_item,categories,avg_stars,price,rank
375,I want to make a reservation for me and my colleagues from the school,all,school,Cafe Intermezzo - Midtown,"Restaurants, Cafes, Nightlife, Bars, Desserts, Food, Creperies",3.62,2.0,4
375,I want to make a reservation for me and my colleagues from the school,all,school,Atlanta Breakfast Club,"Restaurants, Breakfast & Brunch, American (Traditional), Southern, Coffee & Tea, American (New), Food",4.48,2.0,5
375,I want to make a reservation for me and my colleagues from the school,all,school,The Westin Atlanta Airport,"Restaurants, Hotels, Fitness & Instruction, Hotels & Travel, Event Planning & Services, Venues & Event Spaces, Active Life, Gyms",2.92,2.0,6
375,I want to make a reservation for me and my colleagues from the school,all,school,Hilton Atlanta,"Event Planning & Services, Hotels & Travel, Restaurants, Hotels",2.65,2.0,7
375,I want to make a reservation for me and my colleagues from the school,all,school,Antico Pizza,"Italian, Pizza, Restaurants",4.23,2.0,8
375,I want to make a reservation for me and my colleagues from the school,all,school,The Sivas,"Mediterranean, Hookah Bars, Nightlife, Caterers, Event Planning & Services, Bars, Restaurants, Greek",3.33,2.0,9
375,I want to make a reservation for me and my colleagues from the school,all,school,Negril Village,"Restaurants, Caribbean, Breakfast & Brunch, Bars, Nightlife",3.63,2.0,10
375,I want to make a reservation for me and my colleagues from the school,all,school,The BQE Restaurant & Lounge,"Soul Food, Restaurants, Southern, Nightlife, Lounges, Breakfast & Brunch, Bars",3.3,2.0,11
375,I want to make a reservation for me and my colleagues from the school,all,school,Rumi's Kitchen,"Restaurants, Nightlife, Cocktail Bars, Middle Eastern, Persian/Iranian, Bars",4.22,2.0,12
375,I want to make a reservation for me and my colleagues from the school,all,school,Aja Restaurant & Bar,"Dim Sum, Chinese, Restaurants, Asian Fusion, Sushi Bars",3.18,2.0,13
375,I want to make a reservation for me and my colleagues from the school,all,school,Yard House,"Vegetarian, Beer Bar, American (New), Cocktail Bars, Restaurants, Breweries, Beer, Wine & Spirits, Bars, Food, Seafood, Asian Fusion, Nightlife, Wine Bars, American (Traditional), Steakhouses",3.06,2.0,14
375,I want to make a reservation for me and my colleagues from the school,all,school,Barcelona Inman Park,"Spanish, Desserts, Beer, Wine & Spirits, Food, Restaurants, Tapas/Small Plates, American (New), Tapas Bars",4.04,2.0,15
375,I want to make a reservation for me and my colleagues from the school,all,school,"The Sun Dial Restaurant, Bar & View","American (New), Breakfast & Brunch, Restaurants, Nightlife, Cocktail Bars, Bars, American (Traditional)",3.3,3.0,16
375,I want to make a reservation for me and my colleagues from the school,all,school,Cirque Daiquiri Bar and Grill,"Seafood, Restaurants, Bars, Nightlife, American (Traditional)",2.48,2.0,17
375,I want to make a reservation for me and my colleagues from the school,all,school,Poor Calvin's,"Southern, Nightlife, Thai, Food, American (New), Ethnic Food, Restaurants, Beer, Wine & Spirits, Asian Fusion, Bars, Comfort Food, Specialty Food, Seafood",4.42,2.0,18
375,I want to make a reservation for me and my colleagues from the school,all,school,Babs,"Breakfast & Brunch, Restaurants",4.02,2.0,19
376,I want to make a reservation for me and my colleagues from the university,all,university,Hyatt Regency Atlanta,"Hotels, Hotels & Travel, Restaurants, Venues & Event Spaces, Event Planning & Services",3.1,3.0,0
376,I want to make a reservation for me and my colleagues from the university,all,university,The Westin Atlanta Airport,"Restaurants, Hotels, Fitness & Instruction, Hotels & Travel, Event Planning & Services, Venues & Event Spaces, Active Life, Gyms",2.92,2.0,1
376,I want to make a reservation for me and my colleagues from the university,all,university,Hilton Atlanta,"Event Planning & Services, Hotels & Travel, Restaurants, Hotels",2.65,2.0,2
376,I want to make a reservation for me and my colleagues from the university,all,university,Aviva by Kameel,"Middle Eastern, Mediterranean, Restaurants, Vegan, Food, Juice Bars & Smoothies",4.82,2.0,3
376,I want to make a reservation for me and my colleagues from the university,all,university,Antico Pizza,"Italian, Pizza, Restaurants",4.23,2.0,4
376,I want to make a reservation for me and my colleagues from the university,all,university,Two Urban Licks,"Bars, American (New), Nightlife, Southern, Restaurants",3.85,2.0,5
376,I want to make a reservation for me and my colleagues from the university,all,university,RA Sushi Bar Restaurant,"Sushi Bars, Bars, Restaurants, Nightlife, Japanese, Asian Fusion",2.77,2.0,6
376,I want to make a reservation for me and my colleagues from the university,all,university,CinéBistro at Town Brookhaven,"Restaurants, Event Planning & Services, Arts & Entertainment, Venues & Event Spaces, Lounges, Nightlife, Bars, American (Traditional), Cinema",3.56,2.0,7
376,I want to make a reservation for me and my colleagues from the university,all,university,Cafe Intermezzo,"American (Traditional), Desserts, Modern European, Restaurants, Food, Cafes, Coffee & Tea, Breakfast & Brunch",3.13,2.0,8
376,I want to make a reservation for me and my colleagues from the university,all,university,Renaissance Atlanta Waverly Hotel & Convention Center,"Restaurants, Event Planning & Services, Hotels & Travel, Venues & Event Spaces, Hotels",3.48,3.0,9
376,I want to make a reservation for me and my colleagues from the university,all,university,Atlanta Marriott Perimeter Center,"Event Planning & Services, Hotels & Travel, Restaurants, Hotels, Venues & Event Spaces",3.38,2.0,10
376,I want to make a reservation for me and my colleagues from the university,all,university,"The Sun Dial Restaurant, Bar & View","American (New), Breakfast & Brunch, Restaurants, Nightlife, Cocktail Bars, Bars, American (Traditional)",3.3,3.0,11
376,I want to make a reservation for me and my colleagues from the university,all,university,Cafe Intermezzo - Midtown,"Restaurants, Cafes, Nightlife, Bars, Desserts, Food, Creperies",3.62,2.0,12
376,I want to make a reservation for me and my colleagues from the university,all,university,Atlanta Breakfast Club,"Restaurants, Breakfast & Brunch, American (Traditional), Southern, Coffee & Tea, American (New), Food",4.48,2.0,13
376,I want to make a reservation for me and my colleagues from the university,all,university,Rumi's Kitchen,"Restaurants, Nightlife, Cocktail Bars, Middle Eastern, Persian/Iranian, Bars",4.22,2.0,14
376,I want to make a reservation for me and my colleagues from the university,all,university,The BQE Restaurant & Lounge,"Soul Food, Restaurants, Southern, Nightlife, Lounges, Breakfast & Brunch, Bars",3.3,2.0,15
376,I want to make a reservation for me and my colleagues from the university,all,university,Yard House,"Vegetarian, Beer Bar, American (New), Cocktail Bars, Restaurants, Breweries, Beer, Wine & Spirits, Bars, Food, Seafood, Asian Fusion, Nightlife, Wine Bars, American (Traditional), Steakhouses",3.06,2.0,16
376,I want to make a reservation for me and my colleagues from the university,all,university,Der Biergarten,"Restaurants, German, Beer Gardens, Nightlife",3.88,2.0,17
376,I want to make a reservation for me and my colleagues from the university,all,university,The Sivas,"Mediterranean, Hookah Bars, Nightlife, Caterers, Event Planning & Services, Bars, Restaurants, Greek",3.33,2.0,18
376,I want to make a reservation for me and my colleagues from the university,all,university,Georgia Tech Hotel and Conference Center,"Restaurants, Event Planning & Services, Venues & Event Spaces, Hotels & Travel, Hotels",3.48,2.0,19
377,I want to make a reservation for me and my colleagues from the law office,all,law office,The Westin Atlanta Airport,"Restaurants, Hotels, Fitness & Instruction, Hotels & Travel, Event Planning & Services, Venues & Event Spaces, Active Life, Gyms",2.92,2.0,0
377,I want to make a reservation for me and my colleagues from the law office,all,law office,TGI Fridays,"Bars, Restaurants, American (Traditional), Nightlife, Burgers",2.52,2.0,1
377,I want to make a reservation for me and my colleagues from the law office,all,law office,Sweet Georgia's Juke Joint,"Restaurants, Salad, American (New)",3.36,2.0,2
377,I want to make a reservation for me and my colleagues from the law office,all,law office,Five Guys Famous Burgers & Fries,"Burgers, Restaurants",3.61,1.0,3
377,I want to make a reservation for me and my colleagues from the law office,all,law office,Taco Mac Metropolis,"Restaurants, Bars, Mexican, American (Traditional), Nightlife, Beer, Wine & Spirits, Sports Bars, Food",2.68,2.0,4
377,I want to make a reservation for me and my colleagues from the law office,all,law office,One Flew South,"Restaurants, Asian Fusion, Sushi Bars, American (New), Nightlife, Bars, Cocktail Bars",4.34,2.0,5
377,I want to make a reservation for me and my colleagues from the law office,all,law office,Grindhouse Killer Burgers,"Burgers, Restaurants",3.14,2.0,6
377,I want to make a reservation for me and my colleagues from the law office,all,law office,40/40 Club,"Bars, Sports Bars, Polish, Restaurants, Nightlife",2.5,2.0,7
377,I want to make a reservation for me and my colleagues from the law office,all,law office,Atlanta Breakfast Club,"Restaurants, Breakfast & Brunch, American (Traditional), Southern, Coffee & Tea, American (New), Food",4.48,2.0,8
377,I want to make a reservation for me and my colleagues from the law office,all,law office,RA Sushi Bar Restaurant,"Sushi Bars, Bars, Restaurants, Nightlife, Japanese, Asian Fusion",2.77,2.0,9
377,I want to make a reservation for me and my colleagues from the law office,all,law office,Yard House,"Vegetarian, Beer Bar, American (New), Cocktail Bars, Restaurants, Breweries, Beer, Wine & Spirits, Bars, Food, Seafood, Asian Fusion, Nightlife, Wine Bars, American (Traditional), Steakhouses",3.06,2.0,10
377,I want to make a reservation for me and my colleagues from the law office,all,law office,Hooters,"Nightlife, Restaurants, American (Traditional), Burgers, Chicken Wings, Bars, Sports Bars",2.08,2.0,11
377,I want to make a reservation for me and my colleagues from the law office,all,law office,Papi's Cuban and Caribbean Grill,"Caribbean, Restaurants",3.78,2.0,12
377,I want to make a reservation for me and my colleagues from the law office,all,law office,P.F. Chang's,"Chinese, Gluten-Free, Asian Fusion, Restaurants",3.49,2.0,13
377,I want to make a reservation for me and my colleagues from the law office,all,law office,Cafe Intermezzo,"American (Traditional), Desserts, Modern European, Restaurants, Food, Cafes, Coffee & Tea, Breakfast & Brunch",3.13,2.0,14
377,I want to make a reservation for me and my colleagues from the law office,all,law office,Chicken+Beer,"Food, Nightlife, Southern, Soup, Beer Bar, Bars, Beer, Wine & Spirits, Cocktail Bars, Comfort Food, Restaurants",4.16,2.0,15
377,I want to make a reservation for me and my colleagues from the law office,all,law office,Hyatt Regency Atlanta,"Hotels, Hotels & Travel, Restaurants, Venues & Event Spaces, Event Planning & Services",3.1,3.0,16
377,I want to make a reservation for me and my colleagues from the law office,all,law office,Max Lager's Wood-Fired Grill & Brewery,"Nightlife, American (Traditional), Pizza, Brewpubs, Restaurants, Pubs, Sports Bars, Bars, Breweries, Food",3.59,2.0,17
377,I want to make a reservation for me and my colleagues from the law office,all,law office,Twin Peaks,"Bars, American (Traditional), Sports Bars, Nightlife, Comfort Food, American (New), Restaurants",3.1,2.0,18
377,I want to make a reservation for me and my colleagues from the law office,all,law office,Atlanta Braves All Star Grill,"Sports Bars, Bars, Hotels & Travel, Airports, Food, American (New), Beer, Wine & Spirits, Restaurants, Nightlife, American (Traditional)",3.57,2.0,19
378,I want to make a reservation for me and my colleagues from the farm,all,farm,Atlanta Breakfast Club,"Restaurants, Breakfast & Brunch, American (Traditional), Southern, Coffee & Tea, American (New), Food",4.48,2.0,0
378,I want to make a reservation for me and my colleagues from the farm,all,farm,Fox Bros. Bar-B-Q,"Southern, Restaurants, Barbeque, American (Traditional)",4.27,2.0,1
378,I want to make a reservation for me and my colleagues from the farm,all,farm,Fat Matt's Rib Shack,"Restaurants, Barbeque, Fast Food, Nightlife, Southern, Beer Bar, Bars, American (Traditional)",4.17,2.0,2
378,I want to make a reservation for me and my colleagues from the farm,all,farm,Flying Biscuit Café - Midtown,"Southern, Breakfast & Brunch, Beer, Wine & Spirits, Food, American (Traditional), Restaurants, American (New), Cafes",3.96,2.0,3
378,I want to make a reservation for me and my colleagues from the farm,all,farm,Two Urban Licks,"Bars, American (New), Nightlife, Southern, Restaurants",3.85,2.0,4
378,I want to make a reservation for me and my colleagues from the farm,all,farm,Mary Mac's Tea Room,"Venues & Event Spaces, Event Planning & Services, Comfort Food, Southern, Restaurants, Nightlife, Tea Rooms, Food, Bars",3.89,2.0,5
378,I want to make a reservation for me and my colleagues from the farm,all,farm,Aviva by Kameel,"Middle Eastern, Mediterranean, Restaurants, Vegan, Food, Juice Bars & Smoothies",4.82,2.0,6
378,I want to make a reservation for me and my colleagues from the farm,all,farm,Yard House,"Vegetarian, Beer Bar, American (New), Cocktail Bars, Restaurants, Breweries, Beer, Wine & Spirits, Bars, Food, Seafood, Asian Fusion, Nightlife, Wine Bars, American (Traditional), Steakhouses",3.06,2.0,7
378,I want to make a reservation for me and my colleagues from the farm,all,farm,Der Biergarten,"Restaurants, German, Beer Gardens, Nightlife",3.88,2.0,8
378,I want to make a reservation for me and my colleagues from the farm,all,farm,Old Lady Gang,"Soul Food, Salad, Southern, Wine Bars, Comfort Food, Seafood, Restaurants, Nightlife, Bars, Breakfast & Brunch",3.28,2.0,9
378,I want to make a reservation for me and my colleagues from the farm,all,farm,Home grown,"Vegetarian, Southern, Diners, Breakfast & Brunch, Restaurants",4.41,2.0,10
378,I want to make a reservation for me and my colleagues from the farm,all,farm,Six Feet Under Pub & Fish House- Grant Park,"Fish & Chips, Tex-Mex, Burgers, Pubs, Local Flavor, Sandwiches, Restaurants, Seafood, Salad, Bars, Nightlife",3.58,2.0,11
378,I want to make a reservation for me and my colleagues from the farm,all,farm,Negril Village,"Restaurants, Caribbean, Breakfast & Brunch, Bars, Nightlife",3.63,2.0,12
378,I want to make a reservation for me and my colleagues from the farm,all,farm,Ormsbys,"Nightlife, Whiskey Bars, Sandwiches, Food, Bars, Restaurants, American (Traditional), Sports Bars, Beer, Wine & Spirits, Beer Bar, Pubs",3.63,2.0,13
378,I want to make a reservation for me and my colleagues from the farm,all,farm,Max Lager's Wood-Fired Grill & Brewery,"Nightlife, American (Traditional), Pizza, Brewpubs, Restaurants, Pubs, Sports Bars, Bars, Breweries, Food",3.59,2.0,14
378,I want to make a reservation for me and my colleagues from the farm,all,farm,Fado Irish Pub,"Irish Pub, Pubs, Bars, Nightlife, Restaurants, Irish",3.74,2.0,15
378,I want to make a reservation for me and my colleagues from the farm,all,farm,Le Petit Marché,"Restaurants, Breakfast & Brunch, Seafood, Sandwiches, Specialty Food, Food",4.35,2.0,16
378,I want to make a reservation for me and my colleagues from the farm,all,farm,Harold's Chicken & Ice Bar,"Sports Bars, Sandwiches, Chicken Wings, Nightlife, Soul Food, Restaurants, Bars",3.23,2.0,17
378,I want to make a reservation for me and my colleagues from the farm,all,farm,Sweet Georgia's Juke Joint,"Nightlife, Restaurants, Music Venues, Venues & Event Spaces, Arts & Entertainment, Event Planning & Services, Southern",3.65,2.0,18
378,I want to make a reservation for me and my colleagues from the farm,all,farm,The Varsity,"Restaurants, Burgers, Hot Dogs, Fast Food",2.93,1.0,19
379,I want to make a reservation for me and my colleagues from the barbershop,all,barbershop,Fat Matt's Rib Shack,"Restaurants, Barbeque, Fast Food, Nightlife, Southern, Beer Bar, Bars, American (Traditional)",4.17,2.0,0
379,I want to make a reservation for me and my colleagues from the barbershop,all,barbershop,Ormsbys,"Nightlife, Whiskey Bars, Sandwiches, Food, Bars, Restaurants, American (Traditional), Sports Bars, Beer, Wine & Spirits, Beer Bar, Pubs",3.63,2.0,1
379,I want to make a reservation for me and my colleagues from the barbershop,all,barbershop,The Porter Beer Bar,"Beer Bar, Bars, Restaurants, Pubs, American (New), Beer, Wine & Spirits, Nightlife, Food",4.31,2.0,2
379,I want to make a reservation for me and my colleagues from the barbershop,all,barbershop,Fox Bros. Bar-B-Q,"Southern, Restaurants, Barbeque, American (Traditional)",4.27,2.0,3
379,I want to make a reservation for me and my colleagues from the barbershop,all,barbershop,Fado Irish Pub,"Irish Pub, Pubs, Bars, Nightlife, Restaurants, Irish",3.74,2.0,4
379,I want to make a reservation for me and my colleagues from the barbershop,all,barbershop,Cypress Street Pint & Plate,"Gastropubs, Restaurants, Burgers, Nightlife, American (New), Salad, Chicken Wings, Bars, Beer Bar, Pubs",4.03,2.0,5
379,I want to make a reservation for me and my colleagues from the barbershop,all,barbershop,Jack's Pizza & Wings,"Music Venues, Pizza, Arts & Entertainment, Chicken Wings, Nightlife, Pubs, Sandwiches, Bars, Restaurants",3.53,2.0,6
379,I want to make a reservation for me and my colleagues from the barbershop,all,barbershop,Antico Pizza,"Italian, Pizza, Restaurants",4.23,2.0,7
379,I want to make a reservation for me and my colleagues from the barbershop,all,barbershop,Two Urban Licks,"Bars, American (New), Nightlife, Southern, Restaurants",3.85,2.0,8
379,I want to make a reservation for me and my colleagues from the barbershop,all,barbershop,5 Seasons Brewing,"Pubs, Food, American (New), Bars, Vegetarian, Restaurants, Breweries, American (Traditional), Gastropubs, Nightlife",3.44,2.0,9
379,I want to make a reservation for me and my colleagues from the barbershop,all,barbershop,The Highlander,"Dive Bars, Bars, American (Traditional), Restaurants, Nightlife",3.66,2.0,10
379,I want to make a reservation for me and my colleagues from the barbershop,all,barbershop,Der Biergarten,"Restaurants, German, Beer Gardens, Nightlife",3.88,2.0,11
379,I want to make a reservation for me and my colleagues from the barbershop,all,barbershop,The Varsity,"Restaurants, Burgers, Hot Dogs, Fast Food",2.93,1.0,12
379,I want to make a reservation for me and my colleagues from the barbershop,all,barbershop,The Nook On Piedmont Park,"Breakfast & Brunch, American (Traditional), Restaurants",3.54,2.0,13
379,I want to make a reservation for me and my colleagues from the barbershop,all,barbershop,Park Tavern,"Cocktail Bars, Nightlife, Bars, Event Planning & Services, Restaurants, American (Traditional), Venues & Event Spaces",2.97,2.0,14
379,I want to make a reservation for me and my colleagues from the barbershop,all,barbershop,Six Feet Under Pub & Fish House- Grant Park,"Fish & Chips, Tex-Mex, Burgers, Pubs, Local Flavor, Sandwiches, Restaurants, Seafood, Salad, Bars, Nightlife",3.58,2.0,15
379,I want to make a reservation for me and my colleagues from the barbershop,all,barbershop,Vortex Bar & Grill,"Nightlife, Bars, Beer, Wine & Spirits, Restaurants, Food, American (Traditional), Burgers",4.08,2.0,16
379,I want to make a reservation for me and my colleagues from the barbershop,all,barbershop,The Vortex Bar And Grill - Midtown,"Sandwiches, American (Traditional), Burgers, Restaurants, Bars, Nightlife",3.94,2.0,17
379,I want to make a reservation for me and my colleagues from the barbershop,all,barbershop,Argosy,"Restaurants, Food, Nightlife, Gastropubs, Burgers, Bars, American (New), Beer Bar, Pizza",3.82,2.0,18
379,I want to make a reservation for me and my colleagues from the barbershop,all,barbershop,The Earl,"Arts & Entertainment, Dive Bars, Bars, American (New), Nightlife, Restaurants, American (Traditional), Music Venues, Pubs",4.01,1.0,19
380,I want to make a reservation for me and my colleagues from the dancing studio,all,dancing studio,Two Urban Licks,"Bars, American (New), Nightlife, Southern, Restaurants",3.85,2.0,0
380,I want to make a reservation for me and my colleagues from the dancing studio,all,dancing studio,The BQE Restaurant & Lounge,"Soul Food, Restaurants, Southern, Nightlife, Lounges, Breakfast & Brunch, Bars",3.3,2.0,1
380,I want to make a reservation for me and my colleagues from the dancing studio,all,dancing studio,RA Sushi Bar Restaurant,"Sushi Bars, Bars, Restaurants, Nightlife, Japanese, Asian Fusion",2.77,2.0,2
380,I want to make a reservation for me and my colleagues from the dancing studio,all,dancing studio,Boogalou,"Nightlife, American (Traditional), Bars, Restaurants, Lounges",2.93,2.0,3
380,I want to make a reservation for me and my colleagues from the dancing studio,all,dancing studio,Ormsbys,"Nightlife, Whiskey Bars, Sandwiches, Food, Bars, Restaurants, American (Traditional), Sports Bars, Beer, Wine & Spirits, Beer Bar, Pubs",3.63,2.0,4
380,I want to make a reservation for me and my colleagues from the dancing studio,all,dancing studio,The Sivas,"Mediterranean, Hookah Bars, Nightlife, Caterers, Event Planning & Services, Bars, Restaurants, Greek",3.33,2.0,5
380,I want to make a reservation for me and my colleagues from the dancing studio,all,dancing studio,Cirque Daiquiri Bar and Grill,"Seafood, Restaurants, Bars, Nightlife, American (Traditional)",2.48,2.0,6
380,I want to make a reservation for me and my colleagues from the dancing studio,all,dancing studio,Loca Luna,"Latin American, Tapas Bars, Brazilian, Restaurants",3.48,2.0,7
380,I want to make a reservation for me and my colleagues from the dancing studio,all,dancing studio,Negril Village,"Restaurants, Caribbean, Breakfast & Brunch, Bars, Nightlife",3.63,2.0,8
380,I want to make a reservation for me and my colleagues from the dancing studio,all,dancing studio,Yard House,"Vegetarian, Beer Bar, American (New), Cocktail Bars, Restaurants, Breweries, Beer, Wine & Spirits, Bars, Food, Seafood, Asian Fusion, Nightlife, Wine Bars, American (Traditional), Steakhouses",3.06,2.0,9
380,I want to make a reservation for me and my colleagues from the dancing studio,all,dancing studio,Suite Food Lounge,"American (New), Party & Event Planning, Nightlife, Lounges, Restaurants, Bars, Event Planning & Services",3.26,2.0,10
380,I want to make a reservation for me and my colleagues from the dancing studio,all,dancing studio,CRU Urban Lounge,"Lounges, Restaurants, Hookah Bars, Greek, Wine Bars, Nightlife, Bars, Mediterranean",3.61,2.0,11
380,I want to make a reservation for me and my colleagues from the dancing studio,all,dancing studio,Aja Restaurant & Bar,"Dim Sum, Chinese, Restaurants, Asian Fusion, Sushi Bars",3.18,2.0,12
380,I want to make a reservation for me and my colleagues from the dancing studio,all,dancing studio,Topgolf,"Active Life, Restaurants, Nightlife, American (New), Golf, Bars, Sports Bars",3.53,2.0,13
380,I want to make a reservation for me and my colleagues from the dancing studio,all,dancing studio,Fado Irish Pub,"Irish Pub, Pubs, Bars, Nightlife, Restaurants, Irish",3.74,2.0,14
380,I want to make a reservation for me and my colleagues from the dancing studio,all,dancing studio,Punch Bowl Social Atlanta,"Gastropubs, Arts & Entertainment, Restaurants, American (New), Eatertainment",3.69,2.0,15
380,I want to make a reservation for me and my colleagues from the dancing studio,all,dancing studio,Puff & Petals Lounge,"Restaurants, Tapas Bars, Bars, Cocktail Bars, Nightlife, Lounges",3.41,2.0,16
380,I want to make a reservation for me and my colleagues from the dancing studio,all,dancing studio,The Daiquiri Factory,"Pool Halls, American (Traditional), Bars, Restaurants, Nightlife, Karaoke",2.98,2.0,17
380,I want to make a reservation for me and my colleagues from the dancing studio,all,dancing studio,Three Sheets,"Nightlife, Lounges, Restaurants, Tapas/Small Plates, Bars",3.59,2.0,18
380,I want to make a reservation for me and my colleagues from the dancing studio,all,dancing studio,No Mas! Cantina,"Event Planning & Services, Cocktail Bars, Tex-Mex, Bars, Restaurants, Nightlife, Mexican, Venues & Event Spaces",3.64,2.0,19
381,I want to make a reservation for me and my colleagues from the hospital,all,hospital,Hyatt Regency Atlanta,"Hotels, Hotels & Travel, Restaurants, Venues & Event Spaces, Event Planning & Services",3.1,3.0,0
381,I want to make a reservation for me and my colleagues from the hospital,all,hospital,The Westin Atlanta Airport,"Restaurants, Hotels, Fitness & Instruction, Hotels & Travel, Event Planning & Services, Venues & Event Spaces, Active Life, Gyms",2.92,2.0,1
381,I want to make a reservation for me and my colleagues from the hospital,all,hospital,Hilton Atlanta,"Event Planning & Services, Hotels & Travel, Restaurants, Hotels",2.65,2.0,2
381,I want to make a reservation for me and my colleagues from the hospital,all,hospital,Cafe Intermezzo,"American (Traditional), Desserts, Modern European, Restaurants, Food, Cafes, Coffee & Tea, Breakfast & Brunch",3.13,2.0,3
381,I want to make a reservation for me and my colleagues from the hospital,all,hospital,Atlanta Breakfast Club,"Restaurants, Breakfast & Brunch, American (Traditional), Southern, Coffee & Tea, American (New), Food",4.48,2.0,4
381,I want to make a reservation for me and my colleagues from the hospital,all,hospital,Aviva by Kameel,"Middle Eastern, Mediterranean, Restaurants, Vegan, Food, Juice Bars & Smoothies",4.82,2.0,5
381,I want to make a reservation for me and my colleagues from the hospital,all,hospital,Renaissance Atlanta Waverly Hotel & Convention Center,"Restaurants, Event Planning & Services, Hotels & Travel, Venues & Event Spaces, Hotels",3.48,3.0,6
381,I want to make a reservation for me and my colleagues from the hospital,all,hospital,One Flew South,"Restaurants, Asian Fusion, Sushi Bars, American (New), Nightlife, Bars, Cocktail Bars",4.34,2.0,7
381,I want to make a reservation for me and my colleagues from the hospital,all,hospital,RA Sushi Bar Restaurant,"Sushi Bars, Bars, Restaurants, Nightlife, Japanese, Asian Fusion",2.77,2.0,8
381,I want to make a reservation for me and my colleagues from the hospital,all,hospital,Atlanta Marriott Perimeter Center,"Event Planning & Services, Hotels & Travel, Restaurants, Hotels, Venues & Event Spaces",3.38,2.0,9
381,I want to make a reservation for me and my colleagues from the hospital,all,hospital,Benihana,"Sushi Bars, Japanese, Breakfast & Brunch, Restaurants, Nightlife, Noodles",1.8,2.0,10
381,I want to make a reservation for me and my colleagues from the hospital,all,hospital,CinéBistro at Town Brookhaven,"Restaurants, Event Planning & Services, Arts & Entertainment, Venues & Event Spaces, Lounges, Nightlife, Bars, American (Traditional), Cinema",3.56,2.0,11
381,I want to make a reservation for me and my colleagues from the hospital,all,hospital,Antico Pizza,"Italian, Pizza, Restaurants",4.23,2.0,12
381,I want to make a reservation for me and my colleagues from the hospital,all,hospital,Varasano's Pizzeria,"Pizza, Italian, Restaurants",4.11,2.0,13
381,I want to make a reservation for me and my colleagues from the hospital,all,hospital,TGI Fridays,"Bars, Restaurants, American (Traditional), Nightlife, Burgers",2.52,2.0,14
381,I want to make a reservation for me and my colleagues from the hospital,all,hospital,Cafe Intermezzo - Midtown,"Restaurants, Cafes, Nightlife, Bars, Desserts, Food, Creperies",3.62,2.0,15
381,I want to make a reservation for me and my colleagues from the hospital,all,hospital,Two Urban Licks,"Bars, American (New), Nightlife, Southern, Restaurants",3.85,2.0,16
381,I want to make a reservation for me and my colleagues from the hospital,all,hospital,The BQE Restaurant & Lounge,"Soul Food, Restaurants, Southern, Nightlife, Lounges, Breakfast & Brunch, Bars",3.3,2.0,17
381,I want to make a reservation for me and my colleagues from the hospital,all,hospital,"The Sun Dial Restaurant, Bar & View","American (New), Breakfast & Brunch, Restaurants, Nightlife, Cocktail Bars, Bars, American (Traditional)",3.3,3.0,18
381,I want to make a reservation for me and my colleagues from the hospital,all,hospital,Carrabba's Italian Grille,"Italian, Restaurants",1.94,2.0,19
382,I want to make a reservation for me and my colleagues from the clinic,all,clinic,Atlanta Breakfast Club,"Restaurants, Breakfast & Brunch, American (Traditional), Southern, Coffee & Tea, American (New), Food",4.48,2.0,0
382,I want to make a reservation for me and my colleagues from the clinic,all,clinic,The Westin Atlanta Airport,"Restaurants, Hotels, Fitness & Instruction, Hotels & Travel, Event Planning & Services, Venues & Event Spaces, Active Life, Gyms",2.92,2.0,1
382,I want to make a reservation for me and my colleagues from the clinic,all,clinic,Hyatt Regency Atlanta,"Hotels, Hotels & Travel, Restaurants, Venues & Event Spaces, Event Planning & Services",3.1,3.0,2
382,I want to make a reservation for me and my colleagues from the clinic,all,clinic,Aviva by Kameel,"Middle Eastern, Mediterranean, Restaurants, Vegan, Food, Juice Bars & Smoothies",4.82,2.0,3
382,I want to make a reservation for me and my colleagues from the clinic,all,clinic,Two Urban Licks,"Bars, American (New), Nightlife, Southern, Restaurants",3.85,2.0,4
382,I want to make a reservation for me and my colleagues from the clinic,all,clinic,Cafe Intermezzo,"American (Traditional), Desserts, Modern European, Restaurants, Food, Cafes, Coffee & Tea, Breakfast & Brunch",3.13,2.0,5
382,I want to make a reservation for me and my colleagues from the clinic,all,clinic,RA Sushi Bar Restaurant,"Sushi Bars, Bars, Restaurants, Nightlife, Japanese, Asian Fusion",2.77,2.0,6
382,I want to make a reservation for me and my colleagues from the clinic,all,clinic,Hilton Atlanta,"Event Planning & Services, Hotels & Travel, Restaurants, Hotels",2.65,2.0,7
382,I want to make a reservation for me and my colleagues from the clinic,all,clinic,Cafe Intermezzo - Midtown,"Restaurants, Cafes, Nightlife, Bars, Desserts, Food, Creperies",3.62,2.0,8
382,I want to make a reservation for me and my colleagues from the clinic,all,clinic,Negril Village,"Restaurants, Caribbean, Breakfast & Brunch, Bars, Nightlife",3.63,2.0,9
382,I want to make a reservation for me and my colleagues from the clinic,all,clinic,The BQE Restaurant & Lounge,"Soul Food, Restaurants, Southern, Nightlife, Lounges, Breakfast & Brunch, Bars",3.3,2.0,10
382,I want to make a reservation for me and my colleagues from the clinic,all,clinic,Poor Calvin's,"Southern, Nightlife, Thai, Food, American (New), Ethnic Food, Restaurants, Beer, Wine & Spirits, Asian Fusion, Bars, Comfort Food, Specialty Food, Seafood",4.42,2.0,11
